file_id,dataset,class,original_filename,original_path,processed_path,original_sample_rate,target_sample_rate,original_duration,processed_duration,duration_category,status,processed,snr_estimate_db,dynamic_range_db,zero_crossing_rate,uuid,timestamp,version,gender,age_months,class_code,class_from_filename,participant_id,session_number,recording_number,sample_id,filename_base,suffix,is_child_indicated,has_condition_indicator,feature_extraction_success,audio_length_seconds,rms_mean,rms_std,zcr_mean,zcr_std,amplitude_modulation_depth,autocorr_peak_value,autocorr_peak_lag,temporal_centroid,silence_ratio,burst_density,amplitude_mean,amplitude_std,amplitude_skewness,amplitude_kurtosis,dynamic_range,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_rolloff_mean,spectral_flatness_mean,spectral_flux_mean,spectral_slope_mean,spectral_skewness_mean,spectral_kurtosis_mean,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,f0_mean,f0_std,harmonicity,pitch_strength,loudness_mean,loudness_std,sharpness_mean,roughness,spectral_irregularity,tonality_coefficient,fluctuation_strength,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_contrast_sub_band,spectral_contrast_band_1,spectral_contrast_band_2,spectral_contrast_band_3,spectral_contrast_band_4,spectral_contrast_band_5,spectral_contrast_band_6,jitter,f0_range,f0_contour_slope,shimmer,f1_mean,f2_mean,f3_mean,vocal_effort
donateacry_hungry_0221,DonateACry,hungry,8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895751-1.0-m-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895751-1.0-m-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0221.wav,8000,16000,7,7,medium,Success,TRUE,14.73,23.07,0.3102,8FDA58A7-FDC6-4421-855F-738E6E853E43,1429895751,1,male,26,hu,hungry,,,,,,,,,TRUE,7,0.06597851,0.09120929,0.161226455,0.033077373,1.382409049,0.733159304,0.000625,0.009019038,0.333333333,1.142857143,0.05430679,0.11294279,0.038850268,9.887925179,0.7999878,1455.632418,197.6143371,791.8043441,2223.565925,0.001689635,3734.5789,-0.000182516,5.771915167,58.58225661,-322.63934,96.88134,83.45036,32.273537,-80.08883,48.726414,-7.8312154,24.006681,2.1846921,12.356813,-11.695808,13.461962,-0.58258545,12.958888,-11.579518,12.253959,4.76317,14.093876,-2.8453379,11.339411,-17.179071,8.439679,-1.63254,11.072827,-9.474911,8.282276,547.4596,213.64517,0.474326434,1.1195118,-35.21159,17.296173,0.253889,0.017666938,0.400398078,0.998310365,1.432265766,0.3092664,0.28509814,0.27831313,0.25189382,0.25519326,0.28838843,0.39899155,0.51498973,0.5748897,0.48490372,0.44480273,0.32372573,15.55461203,15.34827765,19.63562634,20.14427686,21.52683158,37.58487492,13.43926501,0.139419837,442.2855766,-0.02546208,0.330099795,0,0,0,2.140728576
donateacry_hungry_0222,DonateACry,hungry,8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895780-1.0-m-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895780-1.0-m-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0222.wav,8000,16000,7,7,medium,Success,TRUE,7.93,14.82,0.3823,8FDA58A7-FDC6-4421-855F-738E6E853E43,1429895780,1,male,26,hu,hungry,,,,,,,,,TRUE,7,0.17040429,0.12633888,0.196090629,0.040421364,0.741406732,0.781440675,0.000625,0.007675471,0.114155251,1.714285714,0.1439233,0.21226452,-0.11018576,1.099452056,0.7999878,1804.599824,255.3283232,885.7335287,2981.806507,0.000585492,17137.414,-0.000381671,8.793629894,112.3601993,-236.6996,97.30417,88.72851,28.37939,-99.35703,41.51895,31.622673,23.885176,-3.9249563,10.374333,-9.3262005,10.453676,11.8967495,11.462249,-32.00415,16.382969,17.745539,13.326753,7.6447797,10.81131,-26.379734,10.178762,6.3303165,10.12813,-7.235695,6.794261,556.7651,205.4912,0.250049009,1.4664999,-22.20964,16.55785,0.38459998,0.02789267,0.376474125,0.999414509,0.779963357,0.13520403,0.098394476,0.10811273,0.12357879,0.1670944,0.2825659,0.35556114,0.40772185,0.40425688,0.38190386,0.3026504,0.18411885,13.54153037,12.60435906,18.48886988,23.91067884,23.8189379,48.91571926,13.31226787,0.183231796,563.8104172,0.006331678,0.562342245,0,0,0,2.378426005
donateacry_hungry_0223,DonateACry,hungry,9090c7a3-bebc-4485-aafc-64e4298da3ac-1430088396663-1.7-f-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\9090c7a3-bebc-4485-aafc-64e4298da3ac-1430088396663-1.7-f-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0223.wav,8000,16000,6.94,6.94,medium,Success,TRUE,13.63,26.09,0.2543,9090c7a3-bebc-4485-aafc-64e4298da3ac,1.43009E+12,1.7,female,26,hu,hungry,,,,,,,,,TRUE,6.94,0.050665874,0.07954818,0.137612057,0.046799967,1.570054429,0.438645303,0.0010625,0.009469395,0.152073733,0.720461095,0.03936263,0.09530341,1.033921379,14.38010971,0.7999878,1354.034535,272.351601,929.7932405,2428.859447,0.000645796,2586.6284,-0.000164316,5.081410144,39.36020345,-331.5466,83.68002,118.319916,18.7704,-65.42693,58.227623,17.165892,19.391897,-0.9188846,13.651266,-17.279966,16.789778,16.448692,13.518091,-8.235797,10.631579,-2.1638503,7.5966506,-1.9869355,7.5220184,-13.504073,8.459225,3.5506957,5.687452,-6.395965,7.079834,357.37415,261.90198,0.48471176,0.8674426,-37.983795,14.622274,0.3458869,0.010876315,0.436109003,0.999354204,1.609587696,0.51643986,0.4778268,0.47987852,0.442636,0.382985,0.38335964,0.40824538,0.52266896,0.5351159,0.5221559,0.5079941,0.4932727,19.0116009,12.43269753,17.00298157,18.07328235,18.76213087,37.24806311,13.49409715,0.130920489,415.6498434,0.211604904,0.269291539,0,0,0,1.946882287
donateacry_hungry_0224,DonateACry,hungry,9090c7a3-bebc-4485-aafc-64e4298da3ac-1430109146143-1.7-f-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\9090c7a3-bebc-4485-aafc-64e4298da3ac-1430109146143-1.7-f-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0224.wav,8000,16000,7.02,7.02,medium,Success,TRUE,5.7,13.14,0.2224,9090c7a3-bebc-4485-aafc-64e4298da3ac,1.43011E+12,1.7,female,26,hu,hungry,,,,,,,,,TRUE,7.02,0.20707583,0.09579903,0.115445224,0.038786785,0.462627757,0.367779493,0.0010625,0.007364391,0,1.709401709,0.17261775,0.22899075,-0.093466911,0.232116295,0.7999878,1243.132608,295.0336424,776.0785848,2090.37642,2.25E-05,13974.765,-0.000619248,10.07581519,134.0333481,-189.9928,61.534157,142.05943,22.67923,-93.7059,37.384968,3.8061652,17.730818,-32.159527,11.8541,-41.919388,11.247985,20.017076,16.900812,-14.333738,14.284171,-9.282747,12.203291,-2.736487,14.622319,-15.401575,14.528395,10.316775,18.645107,-1.9068928,16.392181,572.4688,131.26299,0.41826502,25.884176,-15.111179,5.9220614,0.275439,0.025954021,0.455442376,0.999977535,0.501922588,0.20089863,0.13794315,0.14933524,0.2171263,0.23472232,0.15309706,0.15311016,0.19428627,0.11789984,0.18536356,0.31149647,0.2946863,20.15197478,16.33021367,24.51821922,25.69374617,22.26161986,44.70214254,13.5946939,0.373695961,717.5244945,0.035034068,0.09538947,0,0,0,1.356156515
donateacry_hungry_0225,DonateACry,hungry,92d08bbe-553f-4844-85b1-15d572f06ea2-1436873183951-1.7-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873183951-1.7-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0225.wav,8000,16000,6.78,6.78,medium,Success,TRUE,7.96,19.34,0.2209,92d08bbe-553f-4844-85b1-15d572f06ea2,1.43687E+12,1.7,male,4,hu,hungry,,,,,,,,,TRUE,6.78,0.11041631,0.09366205,0.11591152,0.061067432,0.84826286,0.293406844,0.0011875,0.005914999,0.023584906,1.474926254,0.080849245,0.14483352,-0.04708627,4.610348433,0.8000183,1239.368575,408.2098131,785.0847032,2061.283903,0.001660886,6647.6743,-0.000404686,6.711319589,67.64381285,-250.90182,94.19539,136.73584,34.80731,-83.51561,62.871407,13.884653,19.605452,1.3273051,17.222221,-27.28405,20.845406,10.348552,15.724998,-9.7614155,7.623788,-6.9536014,11.117013,-1.3953878,8.555364,-7.4600835,11.728169,5.2896514,12.916417,-4.830364,10.413735,400.50916,208.81422,0.134639352,5.167237,-25.364529,13.224877,0.28958967,0.031143947,0.385052442,0.998339114,0.944907086,0.37125224,0.42313904,0.43925908,0.41643295,0.33840042,0.28971878,0.26837918,0.30923074,0.32666773,0.38144824,0.43617347,0.38529047,23.13549809,12.64185297,18.65892062,18.44183383,20.33771821,39.25262981,13.60628298,0.212234175,549.3079516,-0.130431681,0.217862164,0,0,0,1.627560609
donateacry_hungry_0226,DonateACry,hungry,92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0226.wav,8000,16000,6.78,6.78,medium,Success,TRUE,13.5,24.88,0.1307,92d08bbe-553f-4844-85b1-15d572f06ea2,1.43687E+12,1.7,male,4,hu,hungry,,,,,,,,,TRUE,6.78,0.06074831,0.058236867,0.069305996,0.029267959,0.958658243,0.37858361,0.0015,0.008146328,0.018867925,2.064896755,0.045607224,0.084190145,-0.343558746,16.4174921,0.8000183,875.8830641,317.5680372,793.2326563,1631.964917,0.000157241,2748.0925,-0.000221679,7.668656317,75.84329355,-287.22565,62.389835,144.2239,28.953821,-30.996384,44.335674,25.03416,21.271011,3.6643,17.575003,-17.126263,19.247818,8.593241,8.633526,-9.630974,6.443828,-0.8899397,9.157918,1.7466304,7.1690116,-11.87058,8.286058,-2.9503088,8.221294,-10.390422,8.3558445,344.41385,240.90761,0.093107922,5.42959,-27.65087,8.37051,0.1704547,0.020255703,0.397923173,0.999842759,1.059991228,0.31753471,0.33322072,0.37013224,0.37519804,0.3840879,0.4169731,0.43513787,0.47499123,0.453319,0.3946441,0.34975877,0.33822757,26.65511268,14.22999279,18.60437028,17.38628387,17.72045536,37.64545231,13.66876553,0.371005309,651.8751869,0.424855776,0.154410645,0,0,0,0.824215708
donateacry_hungry_0227,DonateACry,hungry,9641D2D5-7D9F-41B2-8345-229AE9555FEC-1430022546-1.0-m-72-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\9641D2D5-7D9F-41B2-8345-229AE9555FEC-1430022546-1.0-m-72-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0227.wav,8000,16000,7,7,medium,Success,TRUE,10.14,15.55,0.1508,9641D2D5-7D9F-41B2-8345-229AE9555FEC,1430022546,1,male,72,hu,hungry,,,,,,,,,TRUE,7,0.15050296,0.10626278,0.078225332,0.043714286,0.706051079,0.957201898,0.00225,0.00644185,0,1.571428571,0.13081935,0.18454096,-0.042573063,2.005068828,0.7999878,1049.723629,239.4846244,868.5604438,2087.721176,4.39E-05,3287.4082,-0.000287423,16.11003036,333.5861003,-218.50505,10.455117,128.18637,8.592711,-62.855896,8.39782,18.071793,7.149107,-16.271732,4.5984945,-40.684196,6.0003877,-5.0758142,5.1900415,-24.927681,4.9362392,-11.729678,5.1545877,-11.223599,4.7715864,-19.741014,4.196495,-0.13435161,5.136529,-10.422388,5.3195877,443.43582,86.30552,0.911109202,18.177183,-19.195433,7.8333077,0.23696293,0.02469652,0.593402517,0.999956073,0.741560699,0.08048563,0.092583746,0.11538368,0.105987705,0.15619391,0.17576812,0.1645978,0.19085683,0.44207457,0.6920973,0.36860558,0.11512866,17.63713572,14.02936728,25.83510118,16.80292853,16.88315484,42.00585292,13.68897276,0.041086974,147.403836,-0.032672506,0.116867476,0,0,0,0.821774331
donateacry_hungry_0228,DonateACry,hungry,96986c8b-9988-4c37-a0f8-e7c4269cc3ac-1431719845836-1.7-m-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\96986c8b-9988-4c37-a0f8-e7c4269cc3ac-1431719845836-1.7-m-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0228.wav,8000,16000,6.72,6.72,medium,Success,TRUE,9.92,19.7,0.2027,96986c8b-9988-4c37-a0f8-e7c4269cc3ac,1.43172E+12,1.7,male,26,hu,hungry,,,,,,,,,TRUE,6.72,0.10244552,0.08658867,0.104163581,0.028908974,0.845216783,0.288035125,0.00125,0.007615436,0.066350711,1.19047619,0.08274505,0.13446225,-0.192308272,4.458060978,0.8000183,1092.429944,251.6418622,675.0794403,1698.496742,0.00020663,5641.3345,-0.000306294,8.838047894,116.7415577,-269.7635,75.90436,129.35023,37.414665,-63.840584,34.181786,-22.782269,25.402092,-18.766062,15.806592,-14.293175,16.171894,6.027994,12.384312,-13.192962,12.955509,3.1594405,9.614827,1.5149637,8.894543,-14.823216,10.107429,0.020330131,15.806794,-5.175836,14.270609,532.45703,170.41959,0.263936028,6.2476597,-26.334965,16.670513,0.13952942,0.02012659,0.431517751,0.99979337,0.886237244,0.23955539,0.19771764,0.23580375,0.23944631,0.2790435,0.27316108,0.28158072,0.32917264,0.40850925,0.45386508,0.30965117,0.25738207,20.9529243,13.35070702,22.37309182,24.15470795,22.48134275,38.60298408,13.63785958,0.214563189,721.5560378,-0.050566281,1.255403644,0,0,0,1.187026639
donateacry_hungry_0229,DonateACry,hungry,990DE219-FCD1-4634-91CE-19AB93E5D2B0-1430214575-1.0-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\990DE219-FCD1-4634-91CE-19AB93E5D2B0-1430214575-1.0-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0229.wav,8000,16000,7,7,medium,Success,TRUE,5.26,17.41,0.235,990DE219-FCD1-4634-91CE-19AB93E5D2B0,1430214575,1,male,4,hu,hungry,,,,,,,,,TRUE,7,0.13541552,0.07354776,0.124857306,0.026274399,0.543126488,0.52905637,0.0008125,0.006794914,0,1.428571429,0.10811043,0.15439586,0.360806778,1.902435822,0.7999878,1290.762039,125.6606015,922.0393852,2363.049372,4.39E-05,5051.126,-0.000661947,5.83551404,57.839552,-141.58142,24.096397,186.18828,11.895872,-116.83638,8.996975,32.65102,8.045755,-19.608585,6.852891,-25.03381,5.5902767,22.358667,4.7963557,-39.609016,9.617942,-3.1887732,4.936442,-7.2425756,5.5919127,-28.928238,5.0229807,5.0956416,3.8374698,-21.644035,5.0585732,320.11575,100.02365,0.383408852,9.753772,-18.876066,5.355803,0.2804966,0.020069594,0.478193885,0.999956142,0.57135711,0.40020633,0.4826733,0.5450632,0.4905374,0.35257614,0.312316,0.2966314,0.3112675,0.37449998,0.42719388,0.4083031,0.3689587,20.86009986,16.56174082,16.93450511,17.44345366,15.75297397,48.07811752,13.5921792,0.221841679,337.2451438,0.077359291,0.075932329,0,0,0,1.422377257
donateacry_hungry_0230,DonateACry,hungry,999bf14b-e417-4b44-b746-9253f81efe38-1430844940177-1.7-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430844940177-1.7-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0230.wav,8000,16000,6.9,6.9,medium,Success,TRUE,12.83,24.08,0.1161,999bf14b-e417-4b44-b746-9253f81efe38,1.43084E+12,1.7,male,4,hu,hungry,,,,,,,,,TRUE,6.9,0.06434126,0.08269241,0.060883699,0.026709538,1.285215807,0.432792813,0.0026875,0.004457306,0.199074074,1.014492754,0.049619626,0.10486714,0.473967324,9.498158882,0.7999878,776.7408497,304.2856043,719.3828476,1465.530961,0.029930128,2828.7576,-0.000230658,7.732026951,81.80173307,-354.53943,110.009155,146.74428,60.119812,-13.566293,42.89554,4.027904,15.408912,15.375142,13.636717,-15.611162,24.962439,-12.9948435,13.448498,-2.783145,6.7908516,0.27263424,6.677822,-2.1655214,5.480794,-5.3898706,5.862347,-3.151975,7.872877,-6.773166,5.848264,305.83212,185.11618,0.301802517,5.581303,-38.27315,30.23494,0.104171626,0.021120926,0.416262991,0.970069872,1.373274673,0.2971304,0.3225424,0.34237134,0.36469913,0.3592087,0.4480183,0.5713284,0.56514716,0.5930388,0.42390248,0.3089402,0.2804434,25.05488816,15.54375509,16.98967728,17.1242207,21.57548247,29.28400959,13.63948612,0.341921992,543.8739817,0.228335843,1.453546817,0,0,0,0.65802756
donateacry_hungry_0231,DonateACry,hungry,999bf14b-e417-4b44-b746-9253f81efe38-1430972705879-1.7-m-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430972705879-1.7-m-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0231.wav,8000,16000,6.9,6.9,medium,Success,TRUE,21.69,44.64,0.1207,999bf14b-e417-4b44-b746-9253f81efe38,1.43097E+12,1.7,male,26,hu,hungry,,,,,,,,,TRUE,6.9,0.008366131,0.024760598,0.077306677,0.032320809,2.959623434,0.506138682,0.008375,0.004209547,0.611111111,0.869565217,0.004692934,0.02615854,-3.472169924,389.8721119,0.8000183,1028.537881,354.6385493,1071.381455,2117.693866,0.004895477,320.03616,-3.11E-05,6.839397789,73.67254582,-481.74832,82.89411,68.97355,54.92233,11.651966,23.572817,9.488405,16.891243,12.02823,8.881979,4.3728967,9.746084,1.7259982,7.018681,-2.240601,5.633536,-2.8444872,5.8598223,-1.6307831,4.6637073,-4.522749,5.124306,-5.256707,6.505811,-5.031051,4.8149347,187.59836,121.36625,0.002997591,0.47741547,-56.86511,15.690518,0.23938833,0.013639419,0.41986663,0.995104523,3.570198478,0.48868713,0.518064,0.5793579,0.5977678,0.635062,0.63248754,0.6075896,0.5805433,0.58624583,0.575587,0.5498536,0.5112046,22.36694632,12.38642798,14.98648051,14.34035436,15.23510964,26.36210751,13.67261838,0.352193127,405.8409315,6.83174781,2.409131769,0,0,0,0.647041181
donateacry_hungry_0232,DonateACry,hungry,999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0232.wav,8000,16000,6.9,6.9,medium,Success,TRUE,9.77,20.11,0.1688,999bf14b-e417-4b44-b746-9253f81efe38,1.43101E+12,1.7,male,26,hu,hungry,,,,,,,,,TRUE,6.9,0.092907995,0.08168341,0.087752731,0.032083586,0.879186039,0.341051936,0.0014375,0.007782677,0.087962963,1.449275362,0.07521716,0.124131784,0.165881591,4.24081117,0.7999878,938.4269022,285.6651336,640.2684348,1556.423611,0.001299653,3737.784,-0.000286204,9.815049441,137.5972029,-301.8538,84.973175,146.36847,51.62827,-48.584106,36.37521,-17.58696,16.008354,-8.540481,16.33087,-33.200798,16.87325,-5.307833,12.2246065,-3.4648345,9.787932,-11.769246,10.456418,-1.2288022,7.8878145,-6.423185,7.021565,-13.104533,11.529244,-9.739839,8.423556,510.72253,200.56042,0.352328834,12.956175,-28.401321,18.710115,0.13768403,0.013345114,0.466709989,0.998700347,0.90196479,0.21843582,0.24709603,0.2947412,0.294733,0.28678033,0.27035165,0.31183136,0.38504332,0.2795525,0.20355184,0.18684027,0.16704245,20.02394028,20.61235305,22.43979258,22.59955191,22.72336236,31.19167018,13.56054183,0.289178805,624.3266305,-0.048201243,1.247002971,0,0,0,0.720090888
donateacry_hungry_0233,DonateACry,hungry,999bf14b-e417-4b44-b746-9253f81efe38-1431013068243-1.7-m-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1431013068243-1.7-m-26-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0233.wav,8000,16000,6.9,6.9,medium,Success,TRUE,4.87,17.65,0.2494,999bf14b-e417-4b44-b746-9253f81efe38,1.43101E+12,1.7,male,26,hu,hungry,,,,,,,,,TRUE,6.9,0.13246709,0.07206789,0.128998933,0.057760815,0.544043701,0.36809516,0.0025,0.006644061,0.050925926,1.594202899,0.104885906,0.15110134,-0.2214781,1.578334898,0.8000183,1198.995483,370.7155386,688.6903333,1949.94213,0.030001555,7177.298,-0.000503419,7.069448482,71.43135598,-241.04619,94.3464,166.9451,43.276623,-106.28481,46.111187,3.7445312,20.890606,0.17120008,9.960682,-44.337273,15.407,1.651114,12.881885,-9.779949,7.362824,-9.856499,9.152829,0.82166034,6.1817837,-12.886225,6.386372,-6.854424,6.536902,-10.000447,6.443633,520.26324,170.9179,0.290900623,14.033174,-24.882586,30.083364,0.24643996,0.015761353,0.399173741,0.969998445,0.570164103,0.19352545,0.2183629,0.22034942,0.25106704,0.27569765,0.3024427,0.2779159,0.29519373,0.32572323,0.3379362,0.19330539,0.15385894,20.07741294,19.68903001,22.73273476,22.25848484,23.83916834,36.71586141,13.62861783,0.208059944,478.1957006,0.014389135,1.123689182,0,0,0,1.510168015
donateacry_hungry_0234,DonateACry,hungry,9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745312460-1.7-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745312460-1.7-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0234.wav,8000,16000,6.54,6.54,medium,Success,TRUE,11.92,34.41,0.2659,9aa8bac5-eeb9-4f19-a4bf-7c439e87364b,1.43075E+12,1.7,male,4,hu,hungry,,,,,,,,,TRUE,6.54,0.019534213,0.022925165,0.148351753,0.103339891,1.173590351,0.473372459,0.00025,0.007248071,0.07804878,1.376146789,0.014474217,0.03020404,-0.16634725,37.87423359,0.8000183,1431.233936,604.5770035,1072.84065,2681.631098,0.045402,255.01692,-7.18E-05,7.876157653,93.270391,-378.42307,93.39584,112.44224,43.82801,-40.54638,34.098965,31.850666,16.829805,-15.009787,22.94421,-9.063396,13.889051,17.798439,11.072456,-22.567577,16.098143,5.6394744,12.424348,0.49098682,8.385311,-13.855987,11.77762,9.330974,12.237919,-9.895803,9.967003,352.29013,217.16927,0.128052371,1.4725329,-46.56962,33.440414,0.4180198,0.007874638,0.435618871,0.954597998,1.26989473,0.36522314,0.36121237,0.2821056,0.28102258,0.2493966,0.26720393,0.31030566,0.35321295,0.42723408,0.41249132,0.44056907,0.28368166,21.98452659,13.18487004,16.86003421,17.94915601,17.72215773,38.87085483,13.29377111,0.457774688,691.5265209,-1.485735012,2.126149657,0,0,0,1.435365861
donateacry_hungry_0235,DonateACry,hungry,9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745385374-1.7-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745385374-1.7-m-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0235.wav,8000,16000,6.54,6.54,medium,Success,TRUE,8.85,19.12,0.2379,9aa8bac5-eeb9-4f19-a4bf-7c439e87364b,1.43075E+12,1.7,male,4,hu,hungry,,,,,,,,,TRUE,6.54,0.10867946,0.09041072,0.125757431,0.043884569,0.831902532,0.730522394,0.0011875,0.006365075,0.053658537,1.529051988,0.08856823,0.14210074,0.057999783,3.371632937,0.8000183,1253.720935,326.343639,812.4201018,2199.009146,0.000310487,4128.8105,-0.000319971,10.02266741,149.3414895,-242.03494,81.873604,126.25789,34.897453,-78.38673,37.720726,11.859355,13.499364,-21.448051,8.925163,-43.672424,14.551993,15.927618,10.003879,1.0496954,8.625829,-8.385924,11.176647,-12.009418,8.861631,-14.787867,8.260606,-2.9413035,8.580622,-10.918927,8.746012,497.05035,138.63937,0.661717718,6.081312,-26.11707,17.691137,0.34048173,0.019229501,0.500957135,0.999689513,0.866100113,0.17671898,0.24215974,0.3369928,0.18862344,0.13226189,0.10791001,0.13810882,0.21031094,0.3957713,0.578754,0.42580864,0.30466285,22.01507364,14.29003551,21.56944957,25.40063219,22.38735411,40.19229276,14.12160145,0.259742381,710.9720909,-0.047147139,1.523450661,0,0,0,1.163114855
donateacry_hungry_0236,DonateACry,hungry,9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927693-1.0-f-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\donateacry\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927693-1.0-f-04-hu.wav,D:\TarunBali\infant_cry_knowledge_graph\preprocessed_audio\donateacry\donateacry_hungry_0236.wav,8000,16000,7,7,medium,Success,TRUE,7.43,19.62,0.1826,9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB,1430927693,1,female,4,hu,hungry,,,,,,,,,TRUE,7,0.10380479,0.06882968,0.096314034,0.049057648,0.663068422,0.383759111,0.00125,0.005711399,0,1.571428571,0.08001561,0.12475029,0.276790354,3.215446101,0.7999878,1076.85028,366.5534699,889.3565375,1990.617865,3.33E-05,4429.825,-0.000364288,8.111044516,86.05412901,-239.26808,62.051598,161.0966,18.575956,-57.967957,38.73531,47.815247,17.477709,-11.702045,18.622614,-27.485321,14.5877495,23.788307,12.494525,-12.686761,8.70167,-0.2692685,10.384781,-11.649592,10.150561,-22.827665,8.048509,2.693808,8.507841,-22.125565,8.702017,426.2911,213.29407,0.297721296,10.272117,-22.075993,7.1191916,0.27890018,0.017388457,0.431848448,0.999966717,0.711437603,0.226377,0.23537825,0.2721389,0.25708997,0.27844158,0.31866902,0.37973902,0.45860967,0.3671098,0.27907392,0.25351125,0.27396244,22.55018557,15.32894729,22.22763234,22.88378362,19.88820109,43.47949227,13.5357626,0.434904357,511.1287823,-0.01296407,0.124463476,0,0,0,1.118940752
